ra,dec,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,ref_epoch,pmra,pmdec,parallax,radial_velocity
129.10903252168413,18.525149580061743,19.381521,332.91873787236875,1.0442138,2016.0,-0.7035540096183357,-0.1400877969942664,0.555896919208663,
129.10416802053942,18.558285380321593,16.768843,3693.257004215247,21.231344,2016.0,-4.741927830751173,-4.144222060315986,0.5917302327646637,
129.19910247614808,18.545646580741973,18.43908,793.0767655487225,1.1761365,2016.0,-2.3702661835312298,-2.530967157601297,0.35932926551684874,
129.17837457442766,18.580008941838123,19.102438,430.49868035871077,1.1135124,2016.0,-0.018796510185040916,1.2944201021954105,0.8286409186621795,
129.2757655164182,18.592872961922122,19.443264,314.5146254662617,1.1704203,2016.0,-2.0817628324677777,-2.364125727211739,-3.5778560634175394E-4,
129.2250043726261,18.59436791064333,18.44769,786.8119269919333,1.2714099,2016.0,0.7526071997782211,-2.164452703019296,1.0688428394706242,
129.11750415416165,18.602949818325047,19.264221,370.90136427511305,1.1018482,2016.0,13.356651355248818,-13.165204327295603,1.385119362581076,
129.19356142567915,18.623215304186402,19.296583,360.00881555278966,0.9787677,2016.0,0.24973392799189162,-0.8661759280492756,0.8219337968002596,
129.17245477387775,18.62791058365862,13.4431305,79012.27978048315,17.750214,2016.0,-8.435245954896248,-9.94433797792854,2.042120631377415,26.374119
129.3813075138641,18.540356065903932,16.93249,3176.515203469168,2.3922026,2016.0,2.818624760745228,7.495679639885104,2.0240186627291834,
129.37386002580095,18.552639619765532,13.78632,57599.53416499947,11.174262,2016.0,-1.5473083515383954,2.822187954940192,0.8647953738303239,85.54246
129.34836226275578,18.57501338941597,17.175425,2539.667198302769,1.8980094,2016.0,-2.9878044536601704,0.393692793612084,0.13131515323045326,
129.40431087045607,18.61571360760431,21.242954,59.94666155368927,1.6228507,2016.0,,,,
129.33149912458816,18.586599189245472,19.494938,299.8966194198864,1.0646205,2016.0,-0.09403937277236767,-0.474323494684034,-0.42197003861548615,
129.34797376296174,18.6160313013916,19.97906,192.00972221338986,0.8387946,2016.0,-5.590139123078284,-5.3403777426007775,-0.024003321764953553,
129.49089156456535,18.699769761730924,20.978693,76.46616866984175,0.9556753,2016.0,,,,
129.42063205224474,18.672116888365487,20.114174,169.54184628440672,0.9601989,2016.0,8.544650994137237,-7.88236459313296,0.5451768345797594,
129.381934642369,18.677612735645408,15.41432,12859.344503981365,3.9252484,2016.0,-3.657472740774085,-3.115991984038712,0.4928956602928796,
129.47070269241726,18.711292917528514,19.883533,209.66856427497999,0.8942818,2016.0,-2.901269272138369,-5.005284603991282,1.725672351741677,
129.32552627926478,18.646742834994466,20.10101,171.61027573322062,0.9128147,2016.0,-5.344395734251982,-1.9507169506040398,0.23502394989748834,
129.30686696812145,18.728299183310117,20.127235,167.51464089454197,0.8495445,2016.0,-3.6858986233604707,-4.348526145573897,-0.6748284821714924,
129.24754376956264,18.72070905063464,17.488586,1903.3210961415557,1.9795687,2016.0,11.30660386064541,-3.8379031591913564,1.5586531704201478,
129.37237976557773,18.69313019648488,16.809513,3557.4749944904456,3.1151392,2016.0,-34.6662382749097,-16.477626516281767,5.857908385808072,
129.43342029505033,18.74632795303492,19.485174,302.60578019921013,0.947727,2016.0,0.395351194303189,-5.547861689952002,0.5309063331657853,
129.33298652283702,18.723448820549475,16.204882,6208.6073638644075,3.368784,2016.0,1.1629949092291616,-1.2988099584482735,0.3643635497903049,
