# ra,dec,mag,mag_error
129.555230,19.592061,20.1664,0.006130
129.734297,19.491986,20.8127,0.012480
129.765621,19.579950,19.3359,0.003176
129.680972,19.532417,16.8981,0.000832
129.835156,19.616058,18.5021,0.002040
129.835157,19.632503,14.1343,0.000431
129.823636,19.694937,16.5491,0.000673
129.640392,19.592552,18.2941,0.001668
129.682035,19.598169,15.6676,0.000795
129.702217,19.615587,18.0838,0.001513
129.658734,19.620174,20.9258,0.014261
129.622305,19.664326,18.5683,0.001908
129.619665,19.677240,20.0315,0.004946
129.783448,19.682227,15.1273,0.002054
129.777065,19.731304,20.7855,0.020518
130.126379,19.582652,20.6550,0.010447
130.030552,19.561586,19.8807,0.005602
130.245706,19.632216,15.1390,0.000263
130.212789,19.629754,15.7770,0.000447
130.193113,19.623064,21.0094,0.018559
130.218193,19.642357,19.1509,0.002539
130.170148,19.673544,20.4827,0.007716
129.985213,19.556332,18.6863,0.004157
129.996718,19.563602,20.6632,0.010553
129.965773,19.628988,18.2135,0.001645
129.922544,19.617341,20.6210,0.010210
129.946175,19.659285,20.1872,0.006379
130.057538,19.653072,18.2225,0.001670
130.056938,19.652971,17.1669,0.000862
130.068974,19.674782,16.5786,0.000814
130.079538,19.681254,17.7852,0.001214
130.086281,19.686677,7.6677,0.000482
130.129896,19.689942,17.9890,0.001275
129.993710,19.706289,19.3964,0.003548
130.020257,19.729202,9.6959,0.000277
130.099159,19.741320,18.8968,0.002365
130.284965,19.667908,18.7421,0.002042
130.329129,19.714589,16.8586,0.000558
130.286938,19.724390,19.5098,0.006641
130.198763,19.715797,16.3081,0.000520
130.240669,19.725929,16.1176,0.000448
130.311140,19.737994,16.1156,0.000473
130.388363,19.760444,16.7286,0.001144
130.324722,19.837317,19.7933,0.003777
130.346281,19.845650,17.4037,0.000897
130.192803,19.735606,16.6660,0.000634
130.258123,19.813572,19.5781,0.008152
130.252788,19.836926,17.2874,0.000820
130.169316,19.869653,19.9341,0.004869
130.285461,19.900490,21.0013,0.015398
130.224836,19.916771,20.0938,0.005282
129.926427,19.661803,20.7676,0.022955
129.864264,19.713234,20.5829,0.008100
129.880535,19.728390,20.3707,0.007070
130.017175,19.784385,11.8326,0.000415
130.007772,19.801402,14.1854,0.000924
129.927257,19.774256,16.8148,0.000821
129.993076,19.811176,14.7289,0.001046
129.849341,19.785040,20.7232,0.011261
129.797629,19.786637,19.8257,0.004158
129.784581,19.784881,20.8298,0.017067
129.781074,19.822740,21.0185,0.023911
129.802490,19.843549,19.9469,0.005029
129.947957,19.855380,19.5328,0.003628
129.957924,19.871989,13.3963,0.000172
129.955582,19.864320,20.7795,0.011881
129.840884,19.861140,12.2769,0.000449
129.879689,19.908128,20.8679,0.014161
130.121799,19.842783,16.2094,0.000476
130.103960,19.873495,16.5604,0.000606
130.235387,19.950155,19.0061,0.002463
130.174803,19.944720,17.5017,0.001073
130.192399,19.965611,19.5164,0.003561
130.152330,19.967990,15.7739,0.000416
130.151599,19.993130,20.6926,0.010264
129.964329,19.954025,20.0498,0.005036
129.985082,19.956760,20.4419,0.007927
130.015004,19.980541,18.5768,0.002284
129.973104,19.981466,15.9322,0.000542
130.056889,19.975561,20.8368,0.014858
130.094583,20.024084,15.3725,0.000344
130.054987,20.039936,19.8554,0.004313
130.776640,19.509715,18.2847,0.001237
130.803756,19.535978,19.4265,0.008513
130.753203,19.564320,20.7207,0.007974
130.112371,19.544758,6.2684,0.000331
130.049127,19.552308,18.3723,0.001867
130.045924,19.550348,20.1338,0.005630
130.232896,19.635604,13.5487,0.000899
130.106502,19.639905,19.0927,0.002679
130.025054,19.583972,13.8013,0.000241
130.010200,19.676436,16.5728,0.000942
130.107034,19.705099,19.1341,0.002712
130.316972,19.703731,19.5948,0.003452
130.286902,19.724203,17.1678,0.000971
130.194480,19.727463,16.0980,0.000489
130.253766,19.743062,18.2880,0.001455
130.222401,19.749113,18.8367,0.001992
130.280220,19.774218,20.1845,0.004798
130.298169,19.817566,20.5618,0.006753
130.202975,19.749940,19.0178,0.002215
130.158085,19.801527,16.4792,0.000582
130.159011,19.846255,20.3234,0.006829
130.238221,19.913630,18.8972,0.002219
129.928046,19.673136,16.9145,0.000764
129.907025,19.687293,20.7582,0.009353
129.953534,19.709305,18.9536,0.002192
129.884307,19.750358,20.2261,0.005592
129.997677,19.727068,18.6808,0.002107
130.014893,19.776951,19.9340,0.006837
129.946589,19.819455,15.0574,0.000339
129.827412,19.745540,19.0270,0.003345
129.841714,19.771952,18.9001,0.002883
129.924962,19.845992,19.1318,0.002618
129.909168,19.855972,21.7210,0.056532
129.945464,19.865585,21.0345,0.024070
129.924627,19.854892,21.1652,0.021953
130.055476,19.818555,20.0161,0.005421
130.125137,19.883367,16.8342,0.000708
130.007168,19.851928,19.7358,0.004173
130.192125,19.983879,16.3642,0.000539
130.149600,19.971987,15.8841,0.000602
129.981757,19.968454,19.2911,0.002978
129.990369,19.982731,21.0736,0.019807
129.991672,20.001253,20.3576,0.006741
130.805524,19.497436,20.0342,0.003634
130.847857,19.549667,18.2256,0.001183
130.843271,19.554016,15.9832,0.000347
130.838245,19.588523,20.8854,0.009151
130.791700,19.625945,18.8017,0.001554
130.889910,19.682056,20.7630,0.007323
130.871851,19.675369,20.4844,0.005077
130.712216,19.567985,19.2253,0.002358
130.673142,19.578576,19.4592,0.002642
130.734389,19.648227,19.9763,0.003642
130.656809,19.614997,20.7510,0.008831
130.627338,19.631221,19.8930,0.003585
130.808962,19.666897,19.2677,0.002284
130.707101,19.717273,20.2112,0.004365
130.787611,19.719913,19.1016,0.002340
130.788766,19.727801,19.9548,0.003680
130.979978,19.667737,21.1667,0.022960
130.952345,19.673315,19.8909,0.003522
130.948152,19.672963,21.1993,0.016418
130.941686,19.720750,18.9203,0.002572
130.919746,19.722156,21.2183,0.026671
130.906245,19.738018,18.2304,0.001267
131.052963,19.802314,17.8106,0.000908
130.882582,19.732612,17.9534,0.001004
130.834074,19.744829,19.2459,0.002099
130.912359,19.824928,14.0825,0.000195
130.836580,19.774019,20.8962,0.008691
130.858297,19.857303,19.4553,0.002779
130.975221,19.826319,16.8109,0.000567
130.966542,19.819661,15.1738,0.000253
130.923649,19.831690,16.8368,0.000613
130.987796,19.874483,21.2551,0.013390
130.919363,19.842486,19.3585,0.002419
130.922262,19.857968,18.9103,0.001819
130.896634,19.884538,20.0221,0.003691
130.971270,19.918542,19.0539,0.001971
130.656518,19.728305,20.2258,0.004598
130.550677,19.687640,20.9303,0.013703
130.702012,19.801417,19.3480,0.002610
130.685704,19.837998,19.9849,0.004098
130.512106,19.735748,20.9066,0.013281
130.535939,19.760136,21.3274,0.044869
130.785325,19.825341,21.0368,0.016676
130.801219,19.849489,18.5782,0.001627
130.789296,19.873644,16.4383,0.000457
130.772019,19.929866,20.0843,0.004268
130.891441,19.964984,20.3137,0.004398
130.800136,19.935901,16.6009,0.000468
130.742984,19.972769,19.8532,0.003330
130.672600,19.956396,20.6028,0.006452
129.628605,19.173204,14.1377,0.000264
129.636381,19.195631,20.2070,0.005698
129.447299,19.106818,12.0190,0.000478
129.502680,19.178330,20.3544,0.007012
129.396476,19.148897,21.1487,0.023286
129.445320,19.182132,15.7718,0.000720
129.519019,19.246721,20.7860,0.012108
129.137955,19.069623,17.1265,0.000795
129.131225,19.086628,17.2936,0.000889
129.341598,19.174942,17.1453,0.000908
129.064851,19.147273,18.2241,0.001491
129.073624,19.174349,20.5491,0.008332
129.078944,19.184402,20.7551,0.014466
129.082060,19.187602,18.1907,0.001569
129.182267,19.217341,20.8111,0.015831
129.207708,19.286492,20.7695,0.013410
129.408921,19.190569,19.8821,0.004720
129.394609,19.223838,13.8691,0.000176
129.333608,19.258530,14.0223,0.000252
129.365057,19.264419,16.8235,0.000726
129.336610,19.274119,19.4388,0.005028
129.460359,19.307414,13.3532,0.000791
129.527617,19.306365,20.7287,0.015496
129.466167,19.342129,18.2812,0.001608
129.232540,19.289123,20.5305,0.007307
129.392477,19.375632,19.8786,0.004758
130.726662,18.294944,21.0912,0.014401
130.745010,18.333119,18.4950,0.001357
130.797215,18.353312,18.4043,0.001226
130.688824,18.356102,13.9796,0.000220
130.749472,18.351639,18.2804,0.001174
130.626615,18.377100,18.9232,0.001823
130.653188,18.388799,9.9770,0.000167
130.697569,18.372175,21.5514,0.031075
130.708972,18.384734,17.4500,0.000779
130.693776,18.438531,18.5920,0.001703
130.849548,18.454742,18.3958,0.001232
130.797150,18.496919,17.6696,0.000850
130.926977,18.423909,19.4873,0.002433
130.947394,18.491148,19.5043,0.002411
131.065290,18.511283,16.5325,0.000665
131.091208,18.551339,21.2600,0.032582
131.020251,18.505474,19.7600,0.003009
130.839842,18.483213,20.7109,0.007005
130.839858,18.491422,20.4163,0.004886
130.914078,18.502727,17.2646,0.000692
130.882118,18.531738,18.4320,0.001306
130.935339,18.588751,17.8064,0.000892
130.970048,18.625816,21.0638,0.018479
130.931111,18.627187,21.0656,0.016778
130.599098,18.383461,20.1306,0.008796
130.632058,18.403330,21.5875,0.022200
130.558081,18.469620,16.2334,0.000465
130.593942,18.493500,21.0872,0.014236
130.667763,18.499642,17.9867,0.001255
130.721199,18.540337,17.6488,0.000842
130.700690,18.544360,19.3922,0.002570
130.675118,18.569521,17.8959,0.000889
130.556707,18.486827,11.5639,0.000342
130.574001,18.548246,21.7513,0.037487
130.466855,18.531650,20.8032,0.012148
130.505279,18.568300,21.0247,0.018056
130.615060,18.570279,19.2392,0.002371
130.631287,18.577709,20.5914,0.006274
130.588483,18.590738,16.1651,0.000518
130.811471,18.560599,18.3012,0.001249
130.751433,18.562194,20.4191,0.007080
130.709128,18.612774,17.3286,0.000721
130.752712,18.620736,20.0536,0.003627
130.936416,18.680390,15.9095,0.000434
130.911537,18.687779,22.1161,0.065958
130.903603,18.703819,19.4805,0.002668
130.854486,18.679477,19.1789,0.002056
130.844758,18.700331,19.2804,0.002032
130.890217,18.717454,21.1099,0.020685
130.742194,18.708909,20.2980,0.004450
130.635526,18.704172,17.8157,0.000932
130.694527,18.687382,20.2380,0.004203
130.786895,18.738094,20.0901,0.003697
130.829323,18.739610,21.2121,0.019431
130.793366,18.763011,21.0758,0.014295
130.761805,18.776879,21.0268,0.014068
131.103100,18.638521,19.4918,0.002735
131.218761,18.711345,18.6170,0.001823
131.066483,18.647748,20.0355,0.004198
131.069495,18.697562,16.9926,0.000591
131.092180,18.714630,15.5753,0.000289
131.019512,18.698197,13.9965,0.000182
131.027759,18.723197,14.9805,0.000235
131.132339,18.693173,20.8440,0.023804
131.181118,18.726877,20.4948,0.005733
131.135609,18.791563,17.0187,0.000658
129.830863,18.995240,18.2631,0.002033
129.825491,19.014687,19.2750,0.003084
129.830656,19.053139,16.7040,0.002572
129.631458,18.979528,17.2221,0.000859
129.654968,19.021082,13.2671,0.000417
129.746058,19.035777,12.7080,0.000204
129.772941,19.087040,20.3391,0.006878
129.718451,19.084272,16.7072,0.007518
129.026033,18.572086,19.9420,0.004767
129.036989,18.607068,14.8138,0.000251
128.960363,18.586113,18.8782,0.002672
128.990545,18.614893,20.5484,0.009463
128.969373,18.618481,20.7999,0.018389
129.060680,18.637287,19.0372,0.002571
129.106527,18.609563,20.8031,0.014666
129.131104,18.657805,19.7576,0.004284
129.153197,18.686235,19.8511,0.004179
129.133310,18.708042,16.0303,0.000479
128.930427,18.634196,17.5658,0.001295
128.948085,18.632813,20.6794,0.011700
128.908819,18.644937,16.9546,0.000934
128.907682,18.652953,17.6927,0.001343
128.990893,18.669654,18.0710,0.001691
128.899923,18.695744,20.7278,0.014142
129.002949,18.721129,20.5079,0.008940
128.989567,18.714760,21.4208,0.029655
129.077125,18.778919,20.4958,0.008151
129.052728,18.809104,20.6188,0.010581
129.212831,18.694218,15.9498,0.000505
129.213610,18.716306,20.8766,0.014846
129.311434,18.812904,19.8807,0.004749
129.214942,18.838634,17.4435,0.001356
129.290391,18.884605,18.9325,0.002600
129.087453,18.807685,17.3036,0.000917
129.150154,18.872681,20.2997,0.006380
129.070432,18.826802,18.9551,0.002304
129.099828,18.875038,20.2333,0.006487
129.213388,18.870175,19.2113,0.002843
129.127007,18.926338,20.2881,0.013687
129.196501,18.983023,20.0308,0.004743
128.850538,18.692167,19.9742,0.005344
128.864224,18.705914,18.3622,0.001928
128.866058,18.730205,19.7128,0.004221
128.801650,18.750097,19.9899,0.004820
128.829174,18.756116,20.7964,0.012385
128.807267,18.773997,20.3237,0.006821
128.867717,18.814619,14.5955,0.000371
128.925257,18.830034,17.8402,0.001275
128.987511,18.858291,20.4356,0.014725
128.878173,18.817446,18.2139,0.006084
128.941073,18.855271,13.6679,0.000210
128.747231,18.785899,19.2352,0.003016
128.790572,18.788364,11.7242,0.000338
128.831259,18.843387,20.9737,0.024950
128.764144,18.840285,20.8071,0.013340
128.682140,18.847288,20.8714,0.013012
128.724120,18.881637,16.3292,0.000695
128.961614,18.895397,15.8804,0.000681
129.008569,18.938745,18.1393,0.001355
129.054322,18.971386,20.4824,0.007141
129.034620,18.994111,20.2312,0.005967
128.926503,18.971898,19.1827,0.003085
129.028343,19.047624,21.1689,0.020494
129.041970,19.070291,20.1658,0.006042
129.050533,19.074276,19.2269,0.002746
129.070528,19.106138,20.6290,0.007853
128.947076,19.081998,18.4046,0.001991
129.058110,19.115340,20.2067,0.006013
129.379471,18.862243,20.7237,0.012232
129.381938,18.884198,19.9950,0.005629
129.359791,18.871827,20.8067,0.014755
129.331439,18.896277,16.6780,0.002779
129.319742,18.900898,20.2919,0.006538
129.385338,18.938490,19.6528,0.004868
129.476063,18.989010,11.1611,0.000396
129.501472,18.994824,17.6828,0.001146
129.479731,19.010866,19.8696,0.004455
129.403317,18.978996,21.4718,0.027458
129.455686,19.028728,17.7154,0.001240
129.466100,19.040649,18.6063,0.001941
129.309516,18.953646,20.6257,0.009694
129.302447,18.972061,21.3673,0.036980
129.299324,18.994213,17.9056,0.001360
129.312565,19.037055,19.0107,0.002352
129.261653,19.038203,19.8101,0.004530
129.349522,19.025840,18.9080,0.002616
129.415078,19.100177,20.1648,0.004992
129.359617,19.121988,20.9774,0.017053
129.537453,19.014629,20.8069,0.012180
129.552899,19.047464,19.6074,0.004374
130.094483,19.464709,10.5449,0.000352
130.167200,19.486809,20.0985,0.004938
130.155757,19.516218,20.2848,0.006034
130.146158,19.527368,20.1442,0.005518
130.261354,19.517596,20.8550,0.016614
130.277146,19.592625,19.1561,0.002393
130.442030,19.530584,20.3068,0.005571
130.474737,19.565743,20.6257,0.009288
130.362240,19.542407,9.7227,0.000173
130.512688,19.600465,18.9569,0.007306
130.549959,19.651276,19.0021,0.002214
130.470689,19.594667,17.9346,0.001182
130.374168,19.592885,19.9289,0.004075
130.352558,19.612948,17.6561,0.000876
130.281955,19.606328,13.5996,0.000185
130.302844,19.660593,19.5774,0.003139
130.458394,19.659558,15.2473,0.000678
129.710136,19.196394,19.7228,0.004291
129.773099,19.208107,14.5987,0.000266
129.789507,19.241486,16.1953,0.000565
129.768958,19.263276,15.6103,0.000387
129.751851,19.277584,20.8754,0.017069
129.721742,19.296880,20.2656,0.005615
129.827298,19.246551,18.2062,0.001617
129.829312,19.301697,16.0634,0.000538
129.747938,19.392705,18.3825,0.001710
129.772166,19.396926,15.8683,0.000440
129.782971,19.409169,18.1491,0.001297
129.688173,19.393647,20.7315,0.011216
129.657672,19.375562,21.6952,0.052539
129.885066,19.331963,19.1012,0.002763
129.985502,19.393162,19.2283,0.002559
129.955323,19.414755,19.6199,0.003589
129.886828,19.455325,20.0917,0.005102
129.970668,19.413262,21.3875,0.038124
130.014165,19.425929,17.5659,0.001126
129.976523,19.460272,17.2834,0.001178
129.948492,19.493019,20.9552,0.022175
130.015284,19.510391,19.8930,0.005217
130.000763,19.507511,20.3203,0.007545
129.974324,19.513369,18.9509,0.002547
130.004391,19.525900,18.8044,0.002042
129.778590,19.425153,20.0744,0.005539
129.854314,19.466150,16.7731,0.000746
129.783313,19.481947,17.1877,0.000850
129.808751,19.481993,19.8574,0.010262
129.901869,19.512070,17.6523,0.001270
129.842289,19.571217,20.0948,0.005012
129.918624,19.585535,16.1521,0.000505
129.911664,19.607594,19.6081,0.003521
129.572198,19.368760,19.5729,0.003811
129.541891,19.386506,11.9502,0.000195
129.517005,19.402878,20.2552,0.006529
129.655196,19.413643,17.4891,0.001001
129.681973,19.441231,17.9508,0.001411
129.500742,19.477396,19.6845,0.003844
129.433953,19.447794,20.7140,0.013595
129.437192,19.516121,15.8424,0.000482
129.552028,19.528204,20.6726,0.009886
129.592505,19.518513,20.8944,0.017781
129.597116,19.528967,19.7185,0.007348
129.611246,19.550884,20.7879,0.013401
129.589011,19.587725,20.8821,0.014049
129.528009,19.571572,17.3181,0.001390
129.527318,19.598896,20.4630,0.007233
129.758328,19.529188,19.7833,0.003820
129.702236,19.552997,18.8251,0.002480
129.817728,19.624982,20.8914,0.023982
129.835795,19.610218,20.9742,0.022021
129.836501,19.627286,17.7087,0.001191
129.839078,19.633766,20.9597,0.029890
129.840518,19.662496,18.0267,0.001416
129.834130,19.676986,17.2943,0.000933
129.795918,19.665922,19.6576,0.003650
129.792752,19.675150,20.8707,0.015603
129.792095,19.678370,9.3267,0.000185
129.626692,19.586680,16.9003,0.000970
129.659706,19.613678,20.8807,0.019030
129.596388,19.664884,20.6434,0.010010
129.632146,19.672507,12.9456,0.001394
129.723287,19.660518,20.3993,0.007312
129.680404,19.708943,16.1366,0.000493
129.690167,19.716546,20.7394,0.013460
129.752769,19.732609,20.2668,0.010332
129.704917,19.747290,14.5467,0.000249
129.696056,19.756866,20.5372,0.009819
129.726653,19.755395,18.3927,0.001685
130.070899,19.538519,15.5461,0.000465
130.038424,19.523725,20.7659,0.011175
130.004707,19.557726,20.3638,0.008100
130.763738,19.110705,19.0469,0.001705
130.947602,19.064867,16.8403,0.000568
130.987075,19.052667,18.2068,0.001220
130.962332,19.103875,18.8649,0.002318
131.050920,19.113228,20.2013,0.004229
131.067483,19.192787,17.4679,0.000849
130.896690,19.106471,18.0987,0.001067
130.843175,19.200156,16.3965,0.000685
130.957367,19.305872,21.1444,0.019853
130.613833,19.082199,20.7639,0.008834
130.639745,19.114058,20.9454,0.012904
130.689652,19.141816,20.0858,0.003695
130.752248,19.168180,19.5234,0.002430
130.683862,19.155994,15.6695,0.000364
130.551604,19.143945,16.1916,0.000387
130.583040,19.141641,19.4120,0.002452
130.547504,19.142695,18.9001,0.001889
130.542680,19.174358,18.5537,0.001562
130.459603,19.158807,19.0393,0.002216
130.610107,19.191812,20.6657,0.006836
130.655003,19.210754,21.1682,0.014359
130.580784,19.233956,19.2128,0.002257
130.574751,19.252653,20.5245,0.006744
130.778897,19.218378,19.0642,0.001719
130.835237,19.213185,21.5602,0.018682
130.832337,19.265519,20.2849,0.004240
130.756464,19.226216,20.3889,0.004874
130.749068,19.261101,21.0515,0.026488
130.781044,19.268291,18.8668,0.001610
130.767788,19.292695,11.9240,0.000189
130.935634,19.320074,19.3427,0.002099
130.939584,19.317284,20.1208,0.003845
130.849025,19.316953,20.2053,0.004020
130.857229,19.368824,20.3500,0.004134
130.655727,19.273903,21.0168,0.019008
130.727180,19.336950,13.8922,0.000143
130.669253,19.295183,20.3295,0.004442
130.626907,19.312564,21.3550,0.028965
130.823027,19.367602,13.2588,0.000325
