395.68427   387537.53125
395.68945   387581.46875
395.69467   388629.15625
395.69989   391478.84375
395.70511   396715.78125
395.71033   393776.12500
395.71555   385035.68750
395.72076   389047.34375
395.72598   384597.50000
395.73117   389167.65625
395.73639   387200.71875
395.74161   389197.18750
395.74683   385524.40625
395.75204   388064.78125
395.75726   391361.68750
395.76248   389056.53125
395.76767   389242.40625
395.77289   387791.31250
395.77811   387603.71875
395.78333   389137.25000
395.78854   392065.87500
395.79376   386559.59375
395.79898   387175.40625
395.80420   379168.40625
395.80939   384539.75000
395.81461   386444.00000
395.81982   387303.28125
395.82504   388038.28125
395.83026   385352.43750
395.83548   384314.84375
395.84070   384427.43750
395.84589   387600.93750
395.85110   386991.15625
395.85632   386717.43750
395.86154   376787.12500
395.86676   387626.87500
395.87198   386960.56250
395.87720   387108.87500
395.88239   384351.28125
395.88760   389005.65625
395.89282   388062.90625
395.89804   382146.90625
395.90326   385889.03125
395.90848   388044.25000
395.91370   390702.53125
395.91891   391332.93750
395.92410   404598.37500
395.92932   398069.15625
395.93454   385052.96875
395.93976   389842.96875
395.94498   391752.03125
395.95020   388529.06250
395.95541   389116.12500
395.96060   383007.15625
395.96582   386280.18750
395.97104   392173.37500
395.97626   385565.15625
395.98148   391081.03125
395.98669   384523.68750
395.99191   382479.81250
395.99713   382793.65625
396.00232   382885.18750
396.00754   390039.37500
396.01276   389009.65625
396.01797   386888.62500
396.02319   383947.56250
396.02841   387668.37500
396.03363   383210.84375
396.03882   384476.21875
396.04404   384982.03125
396.04926   390541.25000
396.05447   420407.93750
396.05969   397727.53125
396.06491   389218.59375
396.07013   398533.31250
396.07532   392194.50000
396.08054   391970.71875
396.08575   389864.06250
396.09097   386403.37500
396.09619   384473.40625
396.10141   382932.31250
396.10663   386911.59375
396.11185   404489.96875
396.11703   400683.31250
396.12225   385013.40625
396.12747   385611.28125
